STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 13:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130625 13:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 13:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130625 13:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130625 12:00,23, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 12:00,1, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 12:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130625 12:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130625 12:00,8, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130625 12:00,0,T, 
COOP:458773,VANCOUVER 4 NNE WA US,64,45.6778,-122.651,20130625 12:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 12:00,3, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130625 12:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 11:00,0,T, 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 11:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 11:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130625 11:00,2, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130625 11:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 11:00,1, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130625 11:00,10, , 
COOP:459200,WHITMAN MISSION WA US,192.6,46.0436,-118.4628,20130625 11:00,10, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 10:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 10:00,7, , 
COOP:453515,HARRINGTON 1 NW WA US,658.1,47.4829,-118.2519,20130625 10:00,10, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130625 10:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130625 10:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130625 10:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130625 10:00,3, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 09:00,37, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130625 09:00,0,T, 
COOP:454679,LIND 3 NE WA US,496.8,47.0022,-118.5657,20130625 09:00,20, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130625 09:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130625 09:00,1, , 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130625 09:00,10, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 08:00,0,T, 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 08:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130625 08:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130625 08:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 08:00,0,T, 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130625 08:00,10, , 
COOP:459200,WHITMAN MISSION WA US,192.6,46.0436,-118.4628,20130625 08:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130625 07:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 07:00,2, , 
COOP:458207,SUNNYSIDE WA US,227.7,46.3236,-120.0103,20130625 07:00,30, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 07:00,6, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 07:00,3, , 
COOP:455731,NACHES 10 NW WA US,694.9,46.8667,-120.7747,20130625 07:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130625 07:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 07:00,0,T, 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130625 07:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130625 06:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 06:00,0,T, 
COOP:458207,SUNNYSIDE WA US,227.7,46.3236,-120.0103,20130625 06:00,10, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 06:00,6, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 06:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 05:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 05:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130625 05:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130625 05:00,5, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 05:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130625 04:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 04:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130625 04:00,1, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 04:00,19, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130625 04:00,0,T, 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130625 04:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130625 03:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 03:00,0,T, 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 03:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 03:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130625 03:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130625 03:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130625 02:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 02:00,3, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 02:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130625 02:00,2, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 02:00,6, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130625 01:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130625 01:00,5, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 01:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130625 00:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130625 00:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130625 00:00,0,T, 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130625 00:00,10, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130625 00:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130625 00:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 23:00,1, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 23:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 23:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 22:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 22:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 22:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 21:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 21:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 21:00,2, , 
COOP:455946,NORTHPORT WA US,450.2,48.8742,-117.8668,20130624 21:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 21:00,1, , 
COOP:451630,COLVILLE WA US,495.9,48.5472,-117.9019,20130624 20:00,20, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 20:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 20:00,4, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 20:00,3, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 20:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 19:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 19:00,8, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 19:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 19:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 19:00,7, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 18:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 18:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 18:00,0,T, 
COOP:456982,REPUBLIC RANGER STATION WA US,801.6,48.6501,-118.7325,20130624 17:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 17:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 17:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 17:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 17:00,1, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 16:00,1, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 16:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 16:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 16:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 15:00,1, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 15:00,10, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 15:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 15:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 14:00,1, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 14:00,8, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 14:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 14:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 14:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 14:00,2, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 14:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 13:00,36, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 13:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130624 13:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 13:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 13:00,2, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 13:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 13:00,6, , 
COOP:451400,CHIEF JOSEPH DAM WA US,254.2,47.9967,-119.6482,20130624 13:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 13:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 12:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 12:00,23, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 12:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 12:00,5, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 12:00,3, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 12:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 12:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 12:00,2, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 12:00,4, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 11:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 11:00,8, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 11:00,1, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 11:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 11:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 11:00,6, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 10:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 10:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 10:00,1, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 10:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 10:00,3, , 
COOP:452384,EASTON WA US,661.4,47.2422,-121.1869,20130624 09:00,10, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 09:00,2, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 09:00,3, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130624 09:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 09:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 09:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 09:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 09:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 08:00,0,T, 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 08:00,1, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130624 08:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 08:00,0,T, 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130624 08:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 08:00,1, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 08:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 08:00,4, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 07:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 07:00,1, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 07:00,0,T, 
COOP:455946,NORTHPORT WA US,450.2,48.8742,-117.8668,20130624 07:00,10, , 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 07:00,1, , 
COOP:451630,COLVILLE WA US,495.9,48.5472,-117.9019,20130624 06:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 06:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 06:00,1, , 
COOP:456982,REPUBLIC RANGER STATION WA US,801.6,48.6501,-118.7325,20130624 06:00,10, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 06:00,1, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 06:00,0,T, 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 06:00,0,T, 
COOP:458009,STAMPEDE PASS WA US,1206.7,47.2767,-121.3372,20130624 06:00,14, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 05:00,12, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 05:00,7, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 05:00,10, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130624 05:00,1, , 
COOP:455946,NORTHPORT WA US,450.2,48.8742,-117.8668,20130624 05:00,10, , 
COOP:453515,HARRINGTON 1 NW WA US,658.1,47.4829,-118.2519,20130624 05:00,10, , 
COOP:454679,LIND 3 NE WA US,496.8,47.0022,-118.5657,20130624 05:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 05:00,4, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 05:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 04:00,7, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 04:00,4, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130624 04:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 04:00,1, , 
COOP:453515,HARRINGTON 1 NW WA US,658.1,47.4829,-118.2519,20130624 04:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 04:00,6, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 04:00,1, , 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 04:00,4, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 04:00,1, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 03:00,1, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 03:00,6, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 03:00,1, , 
COOP:453515,HARRINGTON 1 NW WA US,658.1,47.4829,-118.2519,20130624 03:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 03:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 03:00,5, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 02:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 02:00,4, , 
COOP:456982,REPUBLIC RANGER STATION WA US,801.6,48.6501,-118.7325,20130624 02:00,10, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 02:00,0,T, 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 02:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130624 02:00,70, , 
COOP:453515,HARRINGTON 1 NW WA US,658.1,47.4829,-118.2519,20130624 02:00,10, , 
COOP:451160,CARSON FISH HATCHERY WA US,345.6,45.8677,-121.9733,20130624 02:00,10, , 
COOP:454679,LIND 3 NE WA US,496.8,47.0022,-118.5657,20130624 02:00,10, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 02:00,1, , 
COOP:459200,WHITMAN MISSION WA US,192.6,46.0436,-118.4628,20130624 02:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130624 01:00,0,T, 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 01:00,3, , 
COOP:452064,DEER PARK AIRPORT WA US,667.8,47.97417,-117.42833,20130624 01:00,0,T, 
COOP:454679,LIND 3 NE WA US,496.8,47.0022,-118.5657,20130624 01:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 01:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 01:00,1, , 
COOP:458773,VANCOUVER 4 NNE WA US,64,45.6778,-122.651,20130624 01:00,50, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130624 01:00,0,T, 
COOP:451400,CHIEF JOSEPH DAM WA US,254.2,47.9967,-119.6482,20130624 01:00,10, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130624 00:00,1, , 
COOP:451968,THE DALLES MUNICIPAL AIRPORT WA US,71.6,45.6194,-121.1661,20130624 00:00,1, , 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130624 00:00,10, , 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130624 00:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130624 00:00,0,T, 
COOP:456114,OLYMPIA AIRPORT WA US,57.3,46.9733,-122.9033,20130624 00:00,0,T, 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130623 23:00,3, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130623 23:00,2, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130623 23:00,0,T, 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130623 23:00,2, , 
COOP:454154,KENNEWICK WA US,118.9,46.2111,-119.1011,20130623 23:00,10, , 
COOP:459200,WHITMAN MISSION WA US,192.6,46.0436,-118.4628,20130623 23:00,10, , 
COOP:457473,SEATTLE TACOMA INTERNATIONAL AIRPORT WA US,112.8,47.4444,-122.3138,20130623 22:00,21, , 
COOP:456858,QUILLAYUTE STATE AIRPORT WA US,56.4,47.9375,-124.555,20130623 22:00,1, , 
COOP:459465,YAKIMA AIR TERMINAL WA US,324.3,46.5683,-120.5428,20130623 22:00,0,T, 
COOP:451759,COUGAR 4 SW WA US,158.5,46.0086,-122.3455,20130623 22:00,10, , 
COOP:459082,WENATCHEE PANGBORN AIRPORT WA US,374.6,47.3977,-120.2013,20130623 22:00,0,T, 
COOP:457938,SPOKANE INTERNATIONAL AIRPORT WA US,717.2,47.6216,-117.528,20130623 22:00,1, , 
COOP:452614,EPHRATA MUNICIPAL AIRPORT WA US,381.6,47.3078,-119.5154,20130623 22:00,4, , 
COOP:457585,SHELTON SANDERSON FIELD WA US,82.6,47.238,-123.1408,20130623 22:00,1, , 
